train,validation,time
0.00,0.00,0.00
0.00,0.00,0.82
0.62,0.26,0.66
38.92,25.56,0.55
67.94,57.14,0.64
82.96,72.74,0.55
91.45,82.31,0.58
95.84,85.19,0.56
96.29,87.94,0.56
98.31,89.52,0.59
99.33,91.87,0.54
99.49,93.45,0.56
99.66,94.50,0.59
99.89,93.58,0.57
99.89,96.07,0.55
99.94,95.81,0.58
99.94,95.15,0.53
99.94,96.72,0.65
100.00,96.20,0.56
100.00,97.51,0.61
100.00,97.51,0.61
