train,validation,time
0.00,0.00,0.00
0.00,0.00,0.89
0.00,0.00,0.59
14.29,11.27,0.60
59.34,44.95,0.57
83.07,67.63,0.58
91.06,83.09,0.59
96.29,88.60,0.57
98.20,90.17,0.57
98.88,92.53,0.61
99.33,93.45,0.60
99.61,96.85,0.56
99.83,97.12,0.57
99.94,97.25,0.57
99.94,97.25,0.56
99.94,98.17,0.58
99.94,98.17,0.58
