train,validation,time
0.00,0.00,0.00
0.00,0.00,0.83
5.51,3.41,0.60
54.11,42.33,0.57
73.28,63.04,0.58
85.38,76.28,0.56
92.58,82.70,0.58
97.13,87.81,0.58
98.99,90.96,0.57
99.16,89.91,0.59
99.66,94.36,0.57
99.89,92.53,0.59
99.94,94.36,0.59
100.00,96.72,0.59
100.00,94.50,0.59
100.00,95.94,0.58
100.00,97.12,0.57
100.00,98.69,0.59
100.00,98.69,0.59
