train,validation,time
0.00,0.00,0.00
0.00,0.00,0.87
2.31,0.26,0.57
35.32,20.31,0.60
65.24,48.89,0.56
79.58,65.27,0.56
87.91,76.28,0.57
93.53,82.96,0.58
97.19,88.07,0.57
98.43,90.69,0.57
99.10,91.09,0.60
99.21,91.61,0.57
99.66,92.40,0.59
99.78,95.94,0.61
99.94,94.63,0.57
99.94,96.33,0.58
100.00,95.94,0.57
100.00,97.38,0.62
100.00,97.64,0.60
100.00,97.64,0.60
