train,validation,time
0.00,0.00,0.00
0.00,0.00,0.79
0.00,0.00,0.59
20.19,15.07,0.59
56.97,40.76,0.58
79.02,66.45,0.59
88.64,76.02,0.61
93.03,84.14,0.58
96.12,88.99,0.57
97.64,91.74,0.60
97.47,88.99,0.60
98.71,91.09,0.58
99.49,93.84,0.57
99.61,95.54,0.61
99.83,96.46,0.60
99.78,95.54,0.58
99.89,94.89,0.58
99.78,94.23,0.60
100.00,95.02,0.59
100.00,97.38,0.57
100.00,95.02,0.56
100.00,97.64,0.59
100.00,97.64,0.59
