train,validation,time
0.00,0.00,0.00
0.00,0.00,0.80
7.99,2.36,0.56
56.75,39.97,0.56
80.15,67.50,0.58
88.92,80.21,0.55
94.83,86.63,0.58
96.34,87.81,0.55
97.98,89.52,0.55
98.82,92.40,0.58
99.33,92.92,0.54
99.21,92.92,0.56
99.38,94.63,0.57
99.49,94.89,0.58
99.61,95.41,0.58
99.66,96.85,0.60
99.83,96.46,0.54
99.83,96.59,0.58
99.89,96.85,0.55
99.83,96.59,0.57
99.94,97.77,0.59
99.94,97.77,0.59
