train,validation,time
0.00,0.00,0.00
0.00,0.00,0.81
0.22,0.13,0.60
34.65,27.00,0.57
64.06,48.89,0.59
72.61,60.29,0.57
81.50,73.13,0.60
88.08,81.13,0.60
92.69,87.55,0.59
96.51,88.86,0.58
98.26,92.27,0.55
99.04,95.54,0.59
99.49,92.66,0.56
99.89,93.84,0.57
99.89,94.76,0.55
100.00,95.67,0.58
100.00,96.72,0.56
100.00,97.90,0.60
100.00,97.90,0.60
