train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
5.68,3.41,0.60
41.90,32.24,0.59
76.94,62.78,0.60
87.18,78.11,0.60
92.63,84.27,0.60
96.34,88.34,0.59
98.03,88.73,0.59
98.99,92.92,0.62
99.21,93.45,0.58
99.61,93.84,0.60
99.78,94.63,0.59
99.66,94.63,0.61
99.94,95.67,0.59
99.94,97.51,0.61
99.94,97.51,0.61
