train,validation,time
0.00,0.00,0.00
0.00,0.00,0.84
6.75,5.11,0.57
42.52,33.68,0.61
70.47,56.09,0.58
79.70,68.81,0.59
88.13,77.85,0.58
92.97,84.93,0.59
96.51,87.94,0.59
98.14,89.78,0.60
98.76,90.56,0.59
99.49,93.45,0.55
99.55,94.10,0.55
99.89,94.50,0.58
99.83,96.46,0.64
99.78,93.32,0.59
99.94,96.85,0.58
100.00,96.59,0.59
99.94,94.76,0.61
100.00,95.67,0.59
100.00,97.38,0.58
100.00,97.90,0.59
100.00,97.90,0.59
