train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
0.06,0.13,0.60
13.67,8.91,0.60
49.49,33.68,0.60
71.65,55.57,0.62
80.88,69.07,0.61
88.70,76.93,0.59
93.87,84.27,0.60
97.08,87.94,0.59
99.27,90.69,0.59
99.27,92.27,0.58
99.66,93.05,0.61
99.78,94.23,0.59
99.66,93.18,0.60
99.94,95.54,0.59
99.89,96.07,0.60
100.00,96.46,0.59
99.89,98.03,0.60
99.89,98.03,0.60
