train,validation,time
0.00,0.00,0.00
0.00,0.00,0.87
0.00,0.00,0.63
20.47,16.38,0.59
40.55,34.21,0.61
73.45,57.01,0.62
89.99,72.61,0.61
95.73,87.42,0.60
98.88,90.83,0.60
99.72,93.05,0.63
99.83,95.81,0.62
99.94,95.15,0.61
99.94,97.12,0.59
100.00,96.33,0.59
99.94,97.51,0.58
99.94,97.51,0.58
