train,validation,time
0.00,0.00,0.00
0.00,0.00,0.82
0.84,1.05,0.54
28.52,24.51,0.55
37.74,35.52,0.56
41.62,39.84,0.53
48.43,44.30,0.55
67.27,55.05,0.53
81.50,68.15,0.55
92.01,78.51,0.56
94.21,82.04,0.52
98.20,88.60,0.56
99.38,89.38,0.53
98.43,88.07,0.55
99.38,91.22,0.52
100.00,93.58,0.56
100.00,95.41,0.54
100.00,96.99,0.56
100.00,96.99,0.53
100.00,96.72,0.56
100.00,96.99,0.55
100.00,96.33,0.61
100.00,96.46,0.61
100.00,96.85,0.61
100.00,96.85,0.61
