train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
0.00,0.00,0.60
8.21,6.03,0.59
45.50,31.59,0.57
74.41,57.93,0.59
89.99,70.90,0.57
95.50,82.57,0.58
98.48,86.37,0.60
98.26,85.71,0.58
99.72,91.74,0.59
99.83,93.97,0.57
99.78,94.23,0.58
99.72,92.79,0.59
100.00,95.02,0.58
100.00,94.50,0.57
100.00,96.72,0.59
100.00,95.28,0.58
100.00,97.64,0.59
100.00,97.64,0.59
