train,validation,time
0.00,0.00,0.00
0.00,0.00,0.87
1.52,0.66,0.63
31.44,24.64,0.56
54.39,44.95,0.57
69.63,59.90,0.55
77.11,71.43,0.57
84.20,79.55,0.55
89.43,84.01,0.60
92.52,85.06,0.58
95.11,90.96,0.56
96.79,90.17,0.58
98.65,92.14,0.59
99.21,92.66,0.58
99.55,93.97,0.57
99.55,95.81,0.58
99.83,95.94,0.56
99.94,97.25,0.57
99.94,96.20,0.57
99.94,97.51,0.60
99.94,97.51,0.60
