train,validation,time
0.00,0.00,0.00
0.00,0.00,0.82
9.06,3.15,0.59
42.58,31.32,0.58
72.22,61.60,0.61
87.46,79.69,0.58
93.03,85.06,0.61
96.01,88.86,0.61
97.81,92.27,0.57
98.43,93.84,0.61
99.16,92.79,0.61
99.44,93.32,0.60
99.66,95.41,0.58
99.78,96.07,0.59
99.89,96.72,0.60
99.83,96.85,0.62
99.61,97.38,0.59
99.94,97.77,0.62
99.94,97.77,0.62
