train,validation,time
0.00,0.00,0.00
0.00,0.00,0.85
3.99,1.70,0.61
40.49,27.92,0.57
83.35,66.58,0.54
93.53,78.24,0.55
96.57,84.01,0.56
97.86,87.29,0.58
98.43,90.04,0.59
99.04,92.53,0.56
98.99,90.56,0.59
99.38,93.45,0.58
99.55,92.79,0.58
99.72,95.02,0.58
99.83,93.45,0.59
99.83,94.50,0.55
99.94,94.76,0.61
99.94,95.02,0.57
99.94,95.41,0.63
100.00,94.76,0.54
100.00,95.28,0.56
100.00,95.81,0.61
100.00,95.81,0.57
100.00,96.59,0.60
100.00,98.03,0.54
100.00,98.03,0.54
