train,validation,time
0.00,0.00,0.00
0.00,0.00,0.83
1.52,1.31,0.59
29.02,25.16,0.58
50.06,44.17,0.59
58.77,53.87,0.58
72.22,61.07,0.62
87.35,70.25,0.58
92.58,74.84,0.58
98.31,84.80,0.59
99.49,87.55,0.58
99.94,90.30,0.60
99.89,92.01,0.59
100.00,92.40,0.59
100.00,93.84,0.58
100.00,96.07,0.59
100.00,94.76,0.58
100.00,94.89,0.61
100.00,95.94,0.62
100.00,96.85,0.60
100.00,96.33,0.58
100.00,96.59,0.59
100.00,96.85,0.59
100.00,98.03,0.60
100.00,98.03,0.60
