train,validation,time
0.00,0.00,0.00
0.00,0.00,0.89
1.80,0.92,0.68
38.02,27.52,0.56
65.92,55.31,0.56
82.23,73.26,0.57
91.62,81.00,0.58
95.22,85.32,0.57
97.69,89.91,0.57
98.82,92.53,0.59
99.27,93.32,0.57
99.44,95.67,0.58
99.72,94.89,0.60
99.89,95.67,0.58
99.94,94.36,0.57
99.94,97.38,0.60
100.00,97.12,0.59
99.94,95.94,0.57
100.00,97.25,0.60
100.00,97.12,0.57
100.00,97.64,0.61
100.00,97.64,0.61
