train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
0.22,0.00,0.56
11.75,9.70,0.63
40.78,26.21,0.56
67.15,53.47,0.60
84.53,70.77,0.59
92.29,81.26,0.61
95.95,85.98,0.57
98.54,88.86,0.59
99.21,92.01,0.58
99.66,93.97,0.58
99.78,95.67,0.60
100.00,96.33,0.58
99.94,97.77,0.59
99.94,97.77,0.59
