train,validation,time
0.00,0.00,0.00
0.00,0.00,0.88
8.61,6.55,0.59
50.22,41.15,0.61
72.67,59.37,0.63
84.81,73.00,0.60
92.52,85.32,0.61
96.46,89.38,0.64
98.20,90.56,0.61
98.31,91.48,0.61
99.33,92.79,0.63
99.49,96.85,0.62
99.89,96.99,0.63
99.94,97.25,0.62
99.94,97.51,0.60
99.94,97.51,0.60
