train,validation,time
0.00,0.00,0.00
0.00,0.00,0.84
1.01,0.00,0.60
39.15,22.67,0.59
72.50,57.27,0.59
87.29,74.44,0.61
94.71,82.57,0.61
98.03,86.76,0.58
98.93,90.04,0.59
99.21,92.01,0.61
99.66,93.71,0.59
99.72,95.02,0.59
99.89,95.41,0.61
99.83,95.67,0.61
99.94,96.46,0.60
99.78,97.51,0.60
99.78,97.51,0.60
