train,validation,time
0.00,0.00,0.00
0.00,0.00,0.84
1.01,0.52,0.61
23.00,13.50,0.59
69.91,48.23,0.62
90.21,72.74,0.63
95.33,79.03,0.60
98.43,86.76,0.62
99.27,91.22,0.64
99.66,91.87,0.63
99.72,93.58,0.60
99.83,92.01,0.62
99.94,94.23,0.62
99.89,94.50,0.60
100.00,96.20,0.59
100.00,95.94,0.61
100.00,95.94,0.63
100.00,96.33,0.62
100.00,97.51,0.61
100.00,97.51,0.61
