train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
0.17,0.00,0.58
24.52,22.94,0.59
41.84,35.52,0.60
65.30,48.23,0.58
83.75,66.97,0.59
91.73,76.28,0.59
95.33,83.22,0.59
97.75,87.68,0.62
98.59,89.65,0.59
99.61,92.79,0.59
99.72,93.58,0.62
99.94,93.97,0.60
99.94,96.59,0.60
99.94,96.33,0.60
99.94,97.12,0.60
100.00,96.20,0.61
100.00,96.59,0.59
100.00,95.67,0.60
100.00,96.07,0.61
100.00,96.99,0.61
100.00,97.90,0.59
100.00,97.90,0.59
