train,validation,time
0.00,0.00,0.00
0.00,0.00,0.82
4.11,2.49,0.60
43.64,33.16,0.59
71.32,60.29,0.57
82.06,74.84,0.57
89.09,79.42,0.60
93.70,84.93,0.60
96.85,86.24,0.59
97.98,92.79,0.59
98.76,90.56,0.60
99.38,90.30,0.59
99.10,95.54,0.58
99.78,94.76,0.63
99.72,95.81,0.58
99.94,96.72,0.57
99.94,95.94,0.58
100.00,97.77,0.58
100.00,97.77,0.58
