train,validation,time
0.00,0.00,0.00
0.00,0.00,0.90
7.42,3.67,0.60
55.17,41.55,0.60
74.63,58.06,0.56
84.93,74.18,0.55
90.83,81.00,0.59
97.08,85.19,0.57
98.14,91.09,0.59
99.21,93.05,0.60
99.16,94.10,0.61
99.33,95.02,0.57
99.94,96.46,0.61
99.72,96.59,0.60
100.00,97.64,0.58
100.00,97.64,0.58
