train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
0.51,0.52,0.57
15.58,13.11,0.56
43.98,32.50,0.55
64.51,53.60,0.54
84.81,71.04,0.54
93.64,79.69,0.56
96.68,84.53,0.53
97.53,87.68,0.54
98.59,92.14,0.64
98.82,92.27,0.55
99.38,93.18,0.58
99.61,95.28,0.67
99.72,94.76,0.58
99.83,94.50,0.55
99.94,95.28,0.57
99.94,94.10,0.54
99.83,95.67,0.56
100.00,96.59,0.57
100.00,97.51,0.56
100.00,97.51,0.56
