train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
0.06,0.00,0.59
10.35,6.29,0.60
34.81,28.70,0.58
60.24,49.02,0.61
81.55,65.27,0.62
93.87,79.95,0.60
97.98,86.89,0.60
99.33,90.83,0.60
99.94,94.23,0.61
100.00,94.36,0.60
100.00,95.94,0.63
100.00,96.33,0.60
100.00,97.77,0.61
100.00,97.77,0.61
