train,validation,time
0.00,0.00,0.00
0.00,0.00,0.91
0.39,0.00,0.58
15.97,11.80,0.59
43.36,33.29,0.61
64.29,51.38,0.59
73.85,63.70,0.60
82.62,72.35,0.59
89.15,80.87,0.61
94.15,85.85,0.59
97.47,88.73,0.60
98.26,90.83,0.57
99.16,92.53,0.61
99.66,94.50,0.58
100.00,96.85,0.58
99.89,95.94,0.61
100.00,97.51,0.70
100.00,97.51,0.70
