train,validation,time
0.00,0.00,0.00
0.00,0.00,0.88
0.34,0.13,0.60
37.91,27.39,0.60
68.17,55.31,0.61
80.82,71.17,0.63
89.09,80.73,0.64
93.19,84.27,0.61
95.78,85.58,0.62
97.64,89.65,0.64
98.88,94.50,0.62
98.71,91.35,0.62
99.78,92.79,0.64
99.94,93.45,0.64
99.89,93.58,0.61
99.94,95.94,0.62
99.89,97.38,0.64
99.94,96.46,0.62
100.00,93.32,0.61
100.00,96.59,0.64
100.00,97.51,0.62
100.00,97.51,0.62
