train,validation,time
0.00,0.00,0.00
0.00,0.00,0.87
0.67,0.39,0.57
17.49,14.15,0.60
37.68,32.50,0.62
54.72,44.43,0.60
74.41,60.29,0.58
87.85,73.00,0.62
93.64,80.87,0.59
96.91,83.22,0.58
98.71,89.25,0.61
99.78,91.35,0.58
99.55,93.97,0.59
99.89,94.50,0.59
99.94,95.15,0.58
99.94,95.02,0.58
100.00,95.81,0.61
100.00,96.20,0.59
100.00,96.59,0.60
100.00,97.12,0.59
100.00,96.72,0.61
100.00,97.90,0.62
100.00,97.90,0.62
