train,validation,time
0.00,0.00,0.00
0.00,0.00,0.91
4.50,3.28,0.57
35.21,24.64,0.60
68.22,53.21,0.56
82.85,69.59,0.56
88.70,78.37,0.60
94.32,83.75,0.60
96.74,86.11,0.58
98.09,90.43,0.59
98.37,92.40,0.60
99.78,91.48,0.57
99.61,95.94,0.63
99.61,95.15,0.61
100.00,96.72,0.60
100.00,95.54,0.58
100.00,96.59,0.61
100.00,96.72,0.69
100.00,97.90,0.55
100.00,97.90,0.55
