train,validation,time
0.00,0.00,0.00
0.00,0.00,0.84
0.00,0.00,0.59
16.48,13.89,0.60
57.09,42.07,0.58
76.94,63.56,0.60
89.48,78.90,0.58
94.26,86.50,0.60
97.13,91.09,0.60
98.76,93.58,0.61
99.38,93.05,0.58
99.33,93.45,0.58
99.94,94.23,0.61
99.94,96.46,0.58
99.94,96.59,0.59
99.94,96.59,0.58
100.00,97.77,0.60
100.00,97.77,0.60
