train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
3.32,2.88,0.58
21.09,17.43,0.59
65.13,49.02,0.59
88.19,71.82,0.61
95.39,82.04,0.57
97.47,85.58,0.59
98.88,88.07,0.62
99.49,90.17,0.58
99.72,92.27,0.58
99.83,95.67,0.62
99.94,95.67,0.61
100.00,95.94,0.60
100.00,95.41,0.58
100.00,96.99,0.61
100.00,98.17,0.62
100.00,98.17,0.62
