train,validation,time
0.00,0.00,0.00
0.00,0.00,0.79
12.26,10.22,0.56
32.00,30.14,0.57
52.31,42.86,0.56
70.64,53.21,0.55
82.28,66.19,0.57
88.92,76.28,0.61
93.59,83.88,0.54
96.23,90.43,0.56
97.47,92.66,0.59
98.54,91.22,0.55
98.93,93.05,0.55
99.27,93.71,0.56
99.55,94.63,0.56
99.83,96.20,0.59
99.83,96.07,0.54
99.94,97.12,0.64
99.94,97.90,0.58
99.94,97.90,0.58
