train,validation,time
0.00,0.00,0.00
0.00,0.00,0.85
6.02,4.85,0.63
33.58,27.00,0.59
55.96,46.13,0.59
68.11,55.05,0.58
81.66,70.77,0.59
90.21,79.29,0.59
94.66,85.19,0.58
97.53,91.61,0.59
99.16,92.79,0.60
99.72,93.32,0.59
99.78,94.76,0.58
99.72,93.97,0.61
99.94,97.12,0.61
100.00,95.94,0.62
99.94,98.03,0.58
99.94,98.03,0.58
