train,validation,time
0.00,0.00,0.00
0.00,0.00,0.84
2.59,1.05,0.61
42.97,26.87,0.62
71.26,53.21,0.59
83.86,69.33,0.61
90.55,80.87,0.60
95.05,87.16,0.62
97.02,89.38,0.58
98.71,91.61,0.63
99.16,91.61,0.61
99.49,94.36,0.58
99.78,94.50,0.63
100.00,95.54,0.63
100.00,95.94,0.60
99.89,96.20,0.62
100.00,95.81,0.58
100.00,97.25,0.59
100.00,96.99,0.62
100.00,97.12,0.60
100.00,97.90,0.62
100.00,97.90,0.62
