train,validation,time
0.00,0.00,0.00
0.00,0.00,0.83
1.52,0.92,0.59
30.76,19.79,0.62
71.37,53.21,0.56
85.38,73.79,0.58
93.59,81.65,0.58
97.24,89.38,0.57
98.37,87.42,0.55
99.21,91.22,0.57
99.38,92.01,0.59
99.72,92.40,0.58
99.78,93.45,0.61
99.78,93.05,0.59
99.89,96.46,0.60
99.83,96.20,0.57
100.00,95.67,0.60
100.00,95.54,0.60
100.00,96.85,0.60
100.00,95.54,0.60
100.00,96.20,0.59
100.00,96.20,0.57
100.00,97.64,0.61
100.00,97.64,0.61
