train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
5.62,4.33,0.56
38.13,27.39,0.55
71.03,55.31,0.57
87.35,78.24,0.55
92.86,83.75,0.58
97.86,89.78,0.55
98.88,92.66,0.54
99.61,97.12,0.58
99.44,92.40,0.68
99.89,95.41,0.58
100.00,97.25,0.59
100.00,97.12,0.57
100.00,99.08,0.59
100.00,99.08,0.59
