train,validation,time
0.00,0.00,0.00
0.00,0.00,0.88
0.11,0.26,0.58
24.63,19.92,0.58
51.07,36.70,0.57
68.90,56.49,0.58
80.48,69.46,0.57
86.22,77.72,0.58
90.89,82.57,0.59
93.25,84.53,0.56
95.33,87.55,0.59
96.18,89.52,0.56
98.59,92.79,0.63
99.33,93.32,0.57
99.55,94.23,0.57
99.83,94.63,0.55
100.00,96.72,0.64
100.00,97.25,0.56
99.94,95.54,0.56
100.00,98.30,0.55
100.00,98.30,0.55
