train,validation,time
0.00,0.00,0.00
0.00,0.00,0.89
0.00,0.00,0.56
11.81,6.95,0.58
55.17,41.94,0.56
82.45,66.06,0.57
93.08,75.88,0.61
96.63,84.01,0.61
97.81,87.81,0.60
98.93,91.22,0.57
99.72,93.71,0.61
99.72,92.66,0.56
99.89,94.23,0.65
99.83,94.89,0.58
99.89,95.28,0.58
100.00,94.89,0.58
99.94,95.54,0.60
100.00,96.59,0.58
100.00,97.12,0.59
100.00,96.99,0.59
100.00,96.72,0.60
100.00,96.85,0.58
100.00,96.72,0.61
100.00,96.46,0.59
100.00,97.90,0.60
100.00,97.90,0.60
