train,validation,time
0.00,0.00,0.00
0.00,0.00,0.83
1.41,0.52,0.60
10.74,9.57,0.61
32.73,28.31,0.61
54.39,42.73,0.60
78.07,63.17,0.61
87.80,74.18,0.59
93.31,81.26,0.60
96.12,86.24,0.59
97.92,88.20,0.60
98.93,92.27,0.57
99.10,92.27,0.60
99.72,95.41,0.58
99.89,95.15,0.59
100.00,96.99,0.59
100.00,97.12,0.59
100.00,97.77,0.63
100.00,97.77,0.63
