train,validation,time
0.00,0.00,0.00
0.00,0.00,0.83
0.79,0.52,0.61
18.28,15.20,0.62
38.30,34.60,0.60
62.99,52.29,0.59
86.05,69.59,0.64
89.60,81.00,0.63
95.78,85.19,0.62
98.71,89.91,0.62
99.33,93.58,0.59
99.33,91.48,0.58
99.89,94.23,0.62
99.83,94.63,0.63
100.00,96.59,0.62
100.00,98.30,0.60
100.00,98.30,0.60
