train,validation,time
0.00,0.00,0.00
0.00,0.00,0.90
2.87,1.70,0.58
35.49,28.18,0.59
67.15,52.82,0.61
79.47,69.20,0.59
89.99,78.37,0.69
95.61,83.36,0.60
98.71,89.52,0.55
99.61,92.79,0.58
99.94,95.41,0.60
100.00,95.28,0.58
100.00,95.15,0.57
100.00,95.94,0.57
100.00,96.85,0.59
100.00,95.94,0.57
100.00,97.25,0.58
100.00,96.20,0.59
100.00,96.59,0.62
100.00,98.30,0.55
100.00,98.30,0.55
