train,validation,time
0.00,0.00,0.00
0.00,0.00,0.88
5.51,4.19,0.60
41.73,33.68,0.55
73.00,57.93,0.68
90.04,75.75,0.58
94.88,83.88,0.60
97.02,84.27,0.55
98.20,87.29,0.57
98.88,90.69,0.60
99.49,89.52,0.69
99.72,93.18,0.58
99.66,93.71,0.59
99.78,95.02,0.58
99.66,96.20,0.59
99.83,96.20,0.60
99.83,95.94,0.56
99.89,95.81,0.58
99.94,95.81,0.68
100.00,96.07,0.70
100.00,95.28,0.57
100.00,95.28,0.57
