train,validation,time
0.00,0.00,0.00
0.00,0.00,0.82
0.00,0.00,0.61
22.22,11.40,0.65
72.33,52.82,0.60
87.80,74.97,0.60
94.88,82.44,0.60
97.75,89.52,0.59
98.99,91.48,0.62
98.88,91.61,0.62
99.44,95.54,0.61
99.83,95.67,0.62
99.94,95.15,0.59
99.94,96.72,0.61
99.94,98.03,0.61
99.94,98.03,0.61
