train,validation,time
0.00,0.00,0.00
0.00,0.00,0.84
0.17,0.00,0.62
37.18,23.46,0.62
75.98,62.91,0.61
86.73,75.36,0.57
91.79,83.22,0.59
95.39,87.02,0.59
97.81,89.91,0.56
98.76,91.35,0.58
98.82,94.50,0.58
99.66,94.23,0.58
99.55,94.89,0.61
99.83,95.94,0.56
99.89,95.67,0.60
99.89,96.72,0.59
100.00,96.46,0.61
100.00,96.85,0.60
100.00,97.64,0.62
100.00,97.64,0.62
