train,validation,time
0.00,0.00,0.00
0.00,0.00,0.81
0.84,0.13,0.63
26.04,17.82,0.56
63.22,42.20,0.57
75.98,60.68,0.56
87.91,76.41,0.60
92.46,81.13,0.56
96.46,86.24,0.56
97.69,91.09,0.55
98.76,92.40,0.56
99.16,93.71,0.54
99.21,95.15,0.57
99.66,95.54,0.55
99.78,96.59,0.57
99.72,96.07,0.56
99.83,96.07,0.62
99.94,96.59,0.55
99.94,96.85,0.60
100.00,96.72,0.55
100.00,96.99,0.62
100.00,98.03,0.55
100.00,98.03,0.55
