train,validation,time
0.00,0.00,0.00
0.00,0.00,0.85
3.54,1.18,0.63
52.31,43.64,0.54
67.83,56.75,0.57
77.73,69.46,0.56
86.05,78.51,0.59
92.18,86.11,0.57
96.29,89.52,0.56
98.31,91.35,0.59
98.37,94.10,0.61
99.66,96.07,0.55
99.72,95.54,0.56
99.94,97.25,0.65
100.00,97.64,0.58
100.00,97.64,0.58
