train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
2.70,0.79,0.62
26.49,18.22,0.61
60.74,50.98,0.60
87.57,70.90,0.60
93.42,82.44,0.62
96.96,88.20,0.62
98.14,89.38,0.58
99.16,88.60,0.61
98.88,91.22,0.60
99.83,95.41,0.60
99.72,95.02,0.63
99.94,96.85,0.60
99.94,96.99,0.60
100.00,97.38,0.61
100.00,97.25,0.59
100.00,98.03,0.61
100.00,98.03,0.61
