train,validation,time
0.00,0.00,0.00
0.00,0.00,0.89
4.50,1.97,0.60
34.93,28.70,0.57
53.99,46.40,0.57
72.55,60.42,0.59
89.09,72.74,0.61
96.01,82.70,0.57
97.47,85.45,0.60
99.27,90.56,0.60
99.49,94.36,0.59
99.61,93.18,0.57
99.83,95.02,0.57
99.94,96.20,0.60
100.00,97.12,0.58
100.00,94.63,0.58
100.00,97.25,0.61
100.00,98.30,0.58
100.00,98.30,0.58
