train,validation,time
0.00,0.00,0.00
0.00,0.00,0.89
0.06,0.00,0.56
25.48,22.28,0.63
45.67,41.42,0.54
56.69,52.82,0.54
61.47,57.93,0.55
69.24,62.12,0.56
81.50,67.50,0.54
90.49,75.75,0.55
97.13,81.65,0.58
99.04,87.16,0.56
99.55,90.43,0.56
99.83,93.97,0.56
99.94,96.33,0.56
99.94,96.99,0.58
100.00,96.07,0.57
100.00,97.64,0.58
100.00,97.64,0.58
