train,validation,time
0.00,0.00,0.00
0.00,0.00,0.87
1.24,0.00,0.56
48.65,29.62,0.64
78.63,59.90,0.57
90.16,79.03,0.57
95.28,84.93,0.57
98.26,91.48,0.57
99.10,93.18,0.55
99.66,94.23,0.56
99.89,96.99,0.64
100.00,96.20,0.56
100.00,94.50,0.62
99.94,96.72,0.55
100.00,97.12,0.56
100.00,98.30,0.55
100.00,98.30,0.55
