train,validation,time
0.00,0.00,0.00
0.00,0.00,0.82
0.00,0.00,0.66
21.54,13.63,0.56
61.98,47.05,0.66
77.90,62.39,0.56
88.13,74.05,0.58
93.03,82.18,0.56
96.06,86.24,0.54
98.48,90.30,0.59
99.33,90.43,0.58
99.72,91.87,0.57
99.72,91.09,0.56
99.72,95.54,0.59
100.00,95.67,0.56
100.00,95.94,0.59
100.00,94.89,0.56
100.00,96.33,0.59
100.00,96.72,0.59
100.00,96.99,0.58
100.00,96.99,0.58
100.00,96.46,0.60
100.00,97.12,0.56
100.00,97.38,0.59
100.00,97.90,0.59
100.00,97.90,0.59
