train,validation,time
0.00,0.00,0.00
0.00,0.00,0.83
3.09,1.83,0.57
45.44,32.50,0.57
74.47,60.68,0.62
87.29,74.97,0.58
93.64,82.83,0.55
96.68,89.25,0.60
97.86,92.79,0.60
99.04,93.32,0.58
99.33,92.79,0.70
99.49,94.63,0.57
99.61,95.41,0.60
99.78,95.94,0.59
99.89,95.15,0.60
99.89,95.94,0.58
99.94,96.72,0.57
100.00,96.46,0.58
100.00,95.94,0.58
100.00,97.25,0.56
100.00,97.38,0.58
100.00,98.03,0.60
100.00,98.03,0.60
