train,validation,time
0.00,0.00,0.00
0.00,0.00,0.89
0.00,0.00,0.63
19.24,15.07,0.59
56.58,39.84,0.59
84.31,66.45,0.57
93.03,76.93,0.59
96.91,83.75,0.61
98.65,89.91,0.59
99.04,90.30,0.59
99.66,93.05,0.62
99.72,93.32,0.55
99.78,95.28,0.55
99.78,95.81,0.57
99.83,96.46,0.59
100.00,96.46,0.60
100.00,96.46,0.59
100.00,96.99,0.58
100.00,97.12,0.61
100.00,96.85,0.60
100.00,96.59,0.59
100.00,96.72,0.60
100.00,96.85,0.60
100.00,97.12,0.58
100.00,97.51,0.61
100.00,97.51,0.61
