train,validation,time
0.00,0.00,0.00
0.00,0.00,0.85
9.67,6.95,0.60
34.70,29.49,0.61
56.64,44.56,0.60
79.42,64.22,0.62
89.15,76.54,0.63
93.36,83.88,0.60
96.57,88.86,0.63
98.65,93.32,0.63
99.38,94.63,0.59
99.44,94.23,0.60
99.89,96.59,0.63
99.83,95.02,0.63
99.94,95.94,0.61
100.00,98.03,0.62
100.00,98.03,0.62
