train,validation,time
0.00,0.00,0.00
0.00,0.00,0.84
11.98,10.35,0.58
34.76,22.28,0.56
60.12,42.99,0.56
67.94,56.88,0.52
77.67,67.23,0.56
86.95,77.59,0.53
93.93,84.67,0.54
96.23,88.07,0.57
97.02,88.86,0.60
97.86,89.65,0.57
99.66,95.54,0.56
99.89,96.07,0.58
99.89,95.15,0.57
99.94,97.12,0.60
100.00,98.43,0.56
100.00,98.43,0.56
