train,validation,time
0.00,0.00,0.00
0.00,0.00,0.81
0.00,0.00,0.66
15.97,13.37,0.62
45.89,32.37,0.58
73.62,55.44,0.54
85.88,70.12,0.59
93.25,79.42,0.56
97.53,85.58,0.54
98.65,87.94,0.60
99.38,92.14,0.58
99.44,89.91,0.56
99.94,91.48,0.61
99.83,93.84,0.56
100.00,94.76,0.63
100.00,94.89,0.59
100.00,95.54,0.57
100.00,95.67,0.58
100.00,96.99,0.58
100.00,97.12,0.54
100.00,97.64,0.55
100.00,97.64,0.55
