train,validation,time
0.00,0.00,0.00
0.00,0.00,0.90
1.24,0.92,0.56
33.80,25.69,0.55
61.59,46.79,0.56
75.65,65.27,0.54
84.36,77.33,0.57
90.72,83.88,0.52
94.60,88.20,0.54
96.85,88.99,0.57
98.14,89.38,0.54
99.04,95.15,0.56
99.78,95.94,0.55
99.89,96.72,0.53
99.94,97.51,0.54
99.94,97.51,0.54
