train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
1.74,1.18,0.60
23.73,15.60,0.56
62.99,48.23,0.55
84.98,67.76,0.57
93.81,79.03,0.56
97.81,86.63,0.58
98.88,92.27,0.57
99.61,93.05,0.54
99.83,94.10,0.59
99.83,96.33,0.56
99.78,97.25,0.59
100.00,96.59,0.56
100.00,98.17,0.62
100.00,98.17,0.62
