train,validation,time
0.00,0.00,0.00
0.00,0.00,0.89
5.06,3.80,0.62
24.97,18.87,0.61
57.20,42.07,0.59
77.17,65.40,0.62
89.20,78.37,0.61
96.79,85.58,0.61
98.76,93.18,0.59
99.38,93.97,0.64
99.66,94.76,0.61
99.94,96.99,0.59
99.94,97.12,0.63
100.00,96.85,0.63
99.94,96.99,0.63
100.00,97.38,0.60
100.00,97.25,0.60
100.00,98.30,0.62
100.00,98.30,0.62
