train,validation,time
0.00,0.00,0.00
0.00,0.00,0.90
0.00,0.13,0.59
21.09,14.02,0.55
58.55,46.79,0.57
81.55,67.50,0.60
90.55,78.51,0.58
95.05,82.96,0.57
97.24,88.20,0.57
98.26,89.52,0.58
99.21,91.09,0.55
99.66,92.66,0.58
99.49,93.97,0.56
99.89,94.23,0.59
99.83,95.54,0.56
100.00,94.63,0.57
100.00,93.71,0.54
100.00,96.85,0.64
100.00,95.02,0.55
100.00,97.51,0.61
100.00,97.51,0.61
