Total:    16 | Class: 0 | [0,0,0,9,6,0,1] | Acc: 0.00 | Acc2: 0.00 | Time: 0.029
Total:    16 | Class: 1 | [0,0,0,9,4,1,2] | Acc: 0.00 | Acc2: 0.00 | Time: 0.026
Total:    16 | Class: 2 | [0,0,1,6,8,1,0] | Acc: 6.25 | Acc2: 0.00 | Time: 0.028
Total:    16 | Class: 3 | [0,0,1,7,8,0,0] | Acc: 43.75 | Acc2: 0.00 | Time: 0.024
Total:    16 | Class: 4 | [0,0,0,7,8,0,1] | Acc: 50.00 | Acc2: 0.00 | Time: 0.028
Total:    16 | Class: 5 | [0,0,1,6,6,1,2] | Acc: 6.25 | Acc2: 0.00 | Time: 0.030
Total:    16 | Class: 6 | [0,0,0,10,5,0,1] | Acc: 6.25 | Acc2: 0.00 | Time: 0.028
Total:    16 | Class: 0 | [4,0,0,5,0,0,7] | Acc: 25.00 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 1 | [4,0,0,3,0,0,9] | Acc: 0.00 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 2 | [0,0,7,7,0,0,2] | Acc: 43.75 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 3 | [1,0,5,8,0,0,2] | Acc: 50.00 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 4 | [3,0,1,5,0,0,7] | Acc: 0.00 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 5 | [3,0,1,4,0,0,8] | Acc: 0.00 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 6 | [1,0,0,2,0,0,13] | Acc: 81.25 | Acc2: 0.00 | Time: 0.040
Total:    16 | Class: 0 | [1,0,0,2,3,1,9] | Acc: 6.25 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 1 | [1,0,0,1,2,0,12] | Acc: 0.00 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 2 | [0,0,9,7,0,0,0] | Acc: 56.25 | Acc2: 0.00 | Time: 0.016
Total:    16 | Class: 3 | [0,0,5,8,3,0,0] | Acc: 50.00 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 4 | [0,0,0,5,4,2,5] | Acc: 25.00 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 5 | [0,0,0,4,2,1,9] | Acc: 6.25 | Acc2: 0.00 | Time: 0.048
Total:    16 | Class: 6 | [0,0,0,0,3,1,12] | Acc: 75.00 | Acc2: 0.00 | Time: 0.025
Total:    16 | Class: 0 | [6,5,1,1,1,1,1] | Acc: 37.50 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 1 | [3,7,0,1,0,0,5] | Acc: 43.75 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 2 | [0,0,13,2,1,0,0] | Acc: 81.25 | Acc2: 25.00 | Time: 0.031
Total:    16 | Class: 3 | [1,0,5,9,1,0,0] | Acc: 56.25 | Acc2: 0.00 | Time: 0.016
Total:    16 | Class: 4 | [5,4,1,3,2,1,0] | Acc: 12.50 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 5 | [6,5,0,3,1,1,0] | Acc: 6.25 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 6 | [2,2,0,0,1,0,11] | Acc: 68.75 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 0 | [10,2,1,1,2,0,0] | Acc: 62.50 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 1 | [4,8,0,1,0,0,3] | Acc: 50.00 | Acc2: 0.00 | Time: 0.016
Total:    16 | Class: 2 | [0,0,14,1,1,0,0] | Acc: 87.50 | Acc2: 37.50 | Time: 0.031
Total:    16 | Class: 3 | [1,0,5,9,1,0,0] | Acc: 56.25 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 4 | [2,2,1,3,6,2,0] | Acc: 37.50 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 5 | [5,1,1,2,3,4,0] | Acc: 25.00 | Acc2: 0.00 | Time: 0.052
Total:    16 | Class: 6 | [2,5,0,0,1,0,8] | Acc: 50.00 | Acc2: 0.00 | Time: 0.025
Total:    16 | Class: 0 | [11,2,1,0,2,0,0] | Acc: 68.75 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 1 | [3,7,0,1,0,0,5] | Acc: 43.75 | Acc2: 0.00 | Time: 0.016
Total:    16 | Class: 2 | [0,0,13,2,1,0,0] | Acc: 81.25 | Acc2: 31.25 | Time: 0.031
Total:    16 | Class: 3 | [1,0,5,9,1,0,0] | Acc: 56.25 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 4 | [1,1,1,3,4,6,0] | Acc: 25.00 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 5 | [1,1,0,2,3,9,0] | Acc: 56.25 | Acc2: 0.00 | Time: 0.034
Total:    16 | Class: 6 | [3,4,0,0,0,0,9] | Acc: 56.25 | Acc2: 0.00 | Time: 0.025
Total:    16 | Class: 0 | [14,0,1,0,1,0,0] | Acc: 87.50 | Acc2: 0.00 | Time: 0.016
Total:    16 | Class: 1 | [3,9,0,1,0,0,3] | Acc: 56.25 | Acc2: 0.00 | Time: 0.016
Total:    16 | Class: 2 | [0,0,13,2,1,0,0] | Acc: 81.25 | Acc2: 37.50 | Time: 0.016
Total:    16 | Class: 3 | [1,0,3,11,1,0,0] | Acc: 68.75 | Acc2: 12.50 | Time: 0.031
Total:    16 | Class: 4 | [1,1,1,1,10,2,0] | Acc: 62.50 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 5 | [0,0,0,1,7,8,0] | Acc: 50.00 | Acc2: 0.00 | Time: 0.049
Total:    16 | Class: 6 | [3,2,0,0,0,0,11] | Acc: 68.75 | Acc2: 0.00 | Time: 0.025
Total:    16 | Class: 0 | [14,0,1,0,1,0,0] | Acc: 87.50 | Acc2: 25.00 | Time: 0.031
Total:    16 | Class: 1 | [3,10,0,1,0,0,2] | Acc: 62.50 | Acc2: 0.00 | Time: 0.027
Total:    16 | Class: 2 | [0,0,13,2,1,0,0] | Acc: 81.25 | Acc2: 37.50 | Time: 0.019
Total:    16 | Class: 3 | [1,0,3,10,2,0,0] | Acc: 62.50 | Acc2: 6.25 | Time: 0.031
Total:    16 | Class: 4 | [1,0,1,1,11,2,0] | Acc: 68.75 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 5 | [0,0,1,0,5,10,0] | Acc: 62.50 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 6 | [1,4,0,0,0,0,11] | Acc: 68.75 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 0 | [14,0,1,0,1,0,0] | Acc: 87.50 | Acc2: 18.75 | Time: 0.016
Total:    16 | Class: 1 | [0,13,0,1,0,0,2] | Acc: 81.25 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 2 | [0,0,13,2,1,0,0] | Acc: 81.25 | Acc2: 43.75 | Time: 0.031
Total:    16 | Class: 3 | [1,0,3,11,1,0,0] | Acc: 68.75 | Acc2: 18.75 | Time: 0.016
Total:    16 | Class: 4 | [0,0,1,2,7,6,0] | Acc: 43.75 | Acc2: 0.00 | Time: 0.016
Total:    16 | Class: 5 | [0,0,1,0,3,12,0] | Acc: 75.00 | Acc2: 25.00 | Time: 0.033
Total:    16 | Class: 6 | [1,3,0,0,0,0,12] | Acc: 75.00 | Acc2: 6.25 | Time: 0.031
