################ TRAINING REPORT #################
# Images path   | ./dataset/signals/train/
# Validation    | 0.30
# Images size   | (32,32)
# Architecure   | gtsd_3l
# Bacth Size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,1.75,0.00,1.84,0.00,2.11,0.00,True
91.69,97.23,78.49,87.77,65.55,75.27,69.06,True
97.16,98.88,84.61,89.80,73.09,78.84,135.95,True
97.77,99.28,84.78,89.56,74.39,79.74,203.83,True
98.40,99.56,85.70,90.05,74.79,79.55,273.22,True
99.12,99.76,87.11,90.63,76.21,80.30,340.05,True
99.25,99.76,86.87,90.55,77.22,81.08,407.95,True
99.47,99.81,88.00,91.18,76.99,80.23,475.19,True
99.63,99.88,88.49,91.22,77.70,80.81,544.13,True
99.69,99.90,87.95,90.71,77.66,80.89,612.43,False
99.76,99.91,88.15,90.84,78.29,81.22,678.57,True
99.77,99.95,88.83,91.28,78.85,81.72,745.96,True
99.83,99.97,89.16,91.45,78.57,80.93,812.92,True
99.87,99.96,89.15,91.48,78.92,81.70,880.99,False
99.81,99.94,89.31,91.46,78.64,81.40,948.46,True
99.84,99.96,88.74,90.87,78.25,80.90,1015.52,False
99.86,99.93,89.26,91.48,79.59,82.10,1084.64,True
99.85,99.97,89.21,91.39,78.25,80.69,1151.27,False
99.89,99.98,89.48,91.63,79.63,82.07,1218.38,True
99.89,99.96,89.08,91.18,79.47,82.10,1285.97,False
99.91,99.97,89.53,91.42,79.89,82.07,1357.06,True
99.92,99.98,89.22,91.43,79.29,82.15,1424.20,True
99.96,99.99,89.46,91.46,78.98,81.16,1492.66,False
99.89,99.97,89.62,91.58,79.32,81.87,1558.39,True
99.91,99.97,89.59,91.45,78.96,81.14,1628.56,False
99.90,99.96,90.03,91.61,79.76,81.71,1696.17,True
99.95,100.00,89.99,91.83,79.78,82.12,1762.76,False
99.97,99.99,89.32,91.30,78.82,81.16,1831.51,False
99.98,100.00,89.92,91.77,79.97,81.95,1899.74,False
99.92,99.98,89.77,91.56,80.10,82.33,1966.80,True
99.97,99.99,89.87,91.59,80.22,82.52,2032.21,True
99.94,99.99,89.48,91.18,79.65,81.59,2099.64,False
99.95,99.99,89.14,91.35,79.56,81.99,2167.01,False
99.93,99.97,89.90,91.93,79.74,81.83,2235.28,False
99.88,99.97,90.24,92.03,79.89,82.11,2302.80,True
99.97,99.99,90.17,91.75,80.62,82.62,2370.75,True
100.00,100.00,90.75,92.20,80.69,82.40,2438.36,True
99.99,100.00,90.52,92.06,81.20,83.06,2506.33,True
99.97,99.99,90.10,91.75,79.85,81.74,2572.32,False
99.98,100.00,90.81,92.20,81.24,83.05,2638.58,True
99.99,100.00,90.70,92.27,80.09,81.83,2707.62,False
99.97,99.99,90.50,92.03,80.63,82.40,2773.42,False
99.99,99.99,89.93,91.65,80.42,82.46,2841.02,False
99.98,99.99,90.16,91.81,79.93,81.99,2909.40,False
99.99,99.99,90.73,92.12,81.27,83.01,2978.23,False
99.95,99.99,90.08,91.66,79.93,81.83,3046.06,False
99.98,99.99,90.10,91.70,80.86,82.98,3113.11,False
99.99,100.00,90.35,91.82,80.18,81.74,3179.53,False
99.96,99.99,90.23,91.80,79.67,81.51,3249.18,False
99.99,99.99,91.00,92.48,80.61,82.46,3315.88,True
99.95,99.98,90.40,92.03,80.56,82.60,3382.72,False
99.91,99.96,90.16,91.58,81.44,82.91,3451.41,False
99.99,100.00,90.66,91.95,81.22,82.80,3519.86,False
99.99,100.00,90.72,92.15,81.43,82.97,3588.45,False
99.98,99.99,90.07,91.58,79.77,81.28,3656.56,False
99.94,99.97,89.92,91.38,80.64,82.39,3724.16,False
99.99,99.99,90.95,92.29,81.02,82.67,3793.17,False
99.99,100.00,90.76,91.98,81.05,82.72,3861.67,False
99.99,100.00,90.79,92.11,81.46,82.98,3927.97,False
99.99,99.99,90.27,91.73,80.77,82.60,3993.86,False
100.00,100.00,90.60,92.07,81.01,82.74,4062.39,False
99.97,99.99,90.46,91.84,80.83,82.47,4130.89,False
99.97,99.99,90.59,91.88,81.20,82.89,4197.59,False
99.99,99.99,90.58,92.02,80.86,82.35,4264.53,False
99.99,100.00,90.60,91.98,81.41,83.20,4329.76,True
99.98,99.99,90.62,91.94,80.84,82.57,4398.79,False
99.99,100.00,90.39,91.82,81.47,83.25,4465.68,True
99.98,100.00,91.07,92.44,81.10,82.70,4533.54,True
99.96,99.99,90.85,92.26,81.24,82.81,4599.46,False
99.99,99.99,91.00,92.14,81.04,82.57,4668.76,False
99.98,99.99,90.41,91.77,80.95,82.40,4736.63,False
99.99,100.00,90.97,92.20,81.22,82.78,4804.34,False
99.98,99.99,90.54,91.89,81.53,83.25,4875.79,False
99.98,99.99,90.64,91.84,81.37,82.87,4942.26,False
99.99,100.00,90.70,91.96,80.46,82.06,5009.43,False
99.99,100.00,90.49,92.03,80.55,82.11,5077.01,False
99.98,99.99,90.18,91.62,80.85,82.31,5144.16,False
99.99,99.99,90.70,92.09,81.40,82.90,5213.08,False
99.99,99.99,90.46,92.05,80.55,82.22,5279.91,False
99.99,100.00,90.85,92.16,80.43,81.97,5347.43,False
99.99,99.99,90.61,92.02,80.93,82.38,5417.63,False
100.00,100.00,90.76,91.98,80.95,82.39,5485.30,False
99.99,100.00,90.63,91.85,81.01,82.38,5551.77,False
100.00,100.00,91.11,92.27,81.75,83.35,5620.84,True
99.97,99.99,90.46,91.64,80.88,82.41,5688.92,False
99.97,99.99,90.78,92.11,80.92,82.24,5755.89,False
99.98,99.99,90.53,91.76,80.56,82.15,5823.35,False
99.89,99.95,90.55,91.90,80.57,82.29,5890.18,False
99.99,100.00,90.74,92.08,81.91,83.35,5958.86,False
100.00,100.00,91.08,92.44,81.08,82.72,6027.48,False
99.99,100.00,90.56,92.01,81.46,82.94,6096.61,False
99.99,99.99,90.77,91.82,81.42,82.83,6164.99,False
99.98,100.00,90.57,91.67,79.82,81.21,6231.38,False
99.96,99.98,90.66,91.77,81.36,82.74,6298.07,False
99.99,100.00,90.90,92.22,81.61,83.17,6364.52,False
99.92,99.94,90.03,91.17,81.40,82.93,6432.95,False
100.00,100.00,90.85,92.16,81.20,82.44,6501.37,False
99.98,100.00,90.82,92.01,81.03,82.43,6558.92,False
99.99,100.00,90.98,92.18,80.60,81.91,6618.89,False
99.99,99.99,90.92,92.09,80.69,82.02,6686.73,False
99.99,100.00,90.98,92.12,81.57,82.95,6755.68,False
100.00,100.00,90.90,91.95,81.44,82.64,6824.14,False
99.99,100.00,91.22,92.32,81.51,82.93,6891.80,True
99.99,99.99,90.67,91.86,81.16,82.71,6957.35,False
99.99,100.00,90.86,92.05,81.14,82.82,7026.04,False
99.99,99.99,91.02,92.08,81.84,83.10,7093.63,False
100.00,100.00,90.93,92.18,81.33,82.83,7162.13,False
99.99,99.99,91.01,92.18,81.71,82.98,7229.72,False
99.99,99.99,90.84,91.87,81.47,82.68,7298.12,False
99.99,99.99,90.79,91.88,80.89,82.20,7367.54,False
100.00,100.00,90.93,92.00,81.70,83.06,7436.41,False
99.99,100.00,90.73,91.87,81.22,82.54,7501.92,False
99.97,99.98,90.79,92.02,81.73,83.05,7571.46,False
99.99,100.00,90.95,92.18,81.20,82.56,7638.30,False
99.99,100.00,91.09,92.03,80.96,82.37,7704.43,False
100.00,100.00,91.03,92.05,81.28,82.58,7770.00,False
100.00,100.00,90.82,91.99,81.74,83.11,7839.42,False
99.96,99.99,90.68,91.98,81.10,82.57,7907.20,False
99.99,100.00,90.69,91.75,80.97,82.53,7975.18,False
99.99,99.99,91.29,92.43,81.77,83.13,8042.58,True
100.00,100.00,91.39,92.30,81.63,82.97,8109.82,True
99.99,100.00,91.38,92.37,81.60,82.79,8176.14,False
100.00,100.00,90.89,91.90,81.69,83.07,8245.60,False
99.99,100.00,90.84,91.80,81.40,82.74,8313.36,False
100.00,100.00,90.99,92.07,81.44,82.89,8383.43,False
99.99,100.00,90.75,91.97,81.40,82.78,8452.26,False
99.99,100.00,91.31,92.32,81.47,82.85,8519.61,False
100.00,100.00,91.23,92.19,81.94,83.13,8587.59,False
100.00,100.00,91.01,92.09,81.23,82.33,8656.81,False
100.00,100.00,91.36,92.36,82.34,83.67,8725.12,True
99.99,100.00,91.04,92.20,81.02,82.58,8793.73,False
99.99,100.00,90.89,91.70,81.48,82.80,8861.56,False
99.99,100.00,91.03,92.10,80.98,82.15,8929.32,False
99.98,99.99,91.20,92.39,82.87,84.04,8998.16,True
100.00,100.00,91.17,92.29,81.79,82.99,9066.54,False
99.99,99.99,91.13,91.89,81.24,82.21,9134.64,False
99.99,99.99,91.06,92.14,81.54,82.78,9205.31,False
100.00,100.00,91.40,92.32,81.48,82.66,9273.79,True
100.00,100.00,90.83,91.89,81.56,82.81,9340.29,False
99.98,99.99,90.28,91.57,81.20,82.53,9409.91,False
100.00,100.00,91.56,92.60,81.95,83.22,9475.41,True
100.00,100.00,90.93,92.01,81.54,82.73,9542.45,False
100.00,100.00,91.41,92.26,81.52,82.73,9609.89,False
100.00,100.00,91.36,92.43,82.42,83.58,9676.57,False
100.00,100.00,91.22,92.13,81.20,82.31,9743.79,False
99.99,100.00,91.18,92.44,81.09,82.53,9811.68,False
99.99,99.99,90.92,91.99,81.34,82.59,9877.50,False
100.00,100.00,91.13,92.26,81.87,83.09,9946.52,False
100.00,100.00,91.09,91.84,81.82,83.03,10013.63,False
99.96,99.97,90.73,91.75,80.89,82.04,10082.37,False
99.99,100.00,91.12,92.03,81.59,82.78,10148.78,False
99.99,100.00,90.47,91.45,80.72,82.00,10214.94,False
100.00,100.00,90.86,91.69,81.58,82.79,10281.12,False
99.99,99.99,91.30,92.26,82.42,83.45,10348.08,False
99.99,99.99,90.86,91.99,81.21,82.61,10415.02,False
100.00,100.00,91.21,92.27,81.72,82.99,10483.71,False
99.97,99.99,90.93,91.94,81.13,82.30,10553.49,False
99.98,99.99,90.68,91.68,82.03,83.19,10621.54,False
100.00,100.00,91.17,92.10,81.89,83.16,10689.15,False
99.99,99.99,90.58,91.69,81.44,82.62,10756.68,False
99.97,99.99,91.19,92.25,81.81,83.07,10825.36,False
99.90,99.96,90.49,91.41,81.07,82.05,10891.51,False
100.00,100.00,91.56,92.60,81.95,83.22,10891.51,False
